c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_market_name;c_name_color;c_price_updated;c_pop
230751403;560765279;899;1;1;Rare;Standard;1000;"Расписанная руна (Убийств с помощью Tornado)";D2D2D2;1464313992;525
230751403;560765661;1800;1;0;Rare;Standard;1000;"Расписанная руна (Убийств Double Edge)";D2D2D2;1464326032;346
230751403;560765765;1500;2;0;Rare;Standard;1000;"Расписанная руна (Богоподобий)";D2D2D2;1464326207;141
230751403;560766621;1667;1;0;Rare;Standard;1000;"Расписанная руна (Призвано волков)";D2D2D2;1464339691;443
230751403;560768154;3500;1;0;Rare;Standard;1000;"Расписанная руна (Убито невидимок под Track)";D2D2D2;1464335051;341
230751403;560769918;2000;1;0;Rare;Standard;1000;"Расписанная руна (Выстрелов в голову)";D2D2D2;1464334916;1000
230751403;560770585;500;1;0;Rare;Standard;1005;"Расписанная руна (Убито в Chronosphere)";D2D2D2;1464340983;508
230751403;560771516;4000;1;0;Rare;Standard;1000;"Расписанная руна (Врагов рассечено)";D2D2D2;1464325651;121
230751403;560773268;1000;1;0;Rare;Standard;1000;"Расписанная руна (Куплено вардов)";D2D2D2;1464325558;161
230751403;560774693;1500;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464323476;501
230751403;560774758;900;1;0;Rare;Standard;1000;"Расписанная руна (Приобретено курьеров)";D2D2D2;1464330930;97
230751403;560774898;4500;1;0;Rare;Standard;1005;"Расписанная руна (Убийств)";D2D2D2;1464351008;151
230751403;560775364;1500;1;1;Rare;Standard;1000;"Расписанная руна (Убито врагов при смерти)";D2D2D2;1464316607;175
230751403;560775847;4100;1;0;Rare;Standard;1000;"Расписанная руна (Кол-во 4х Ignite)";D2D2D2;1464353139;493
230751403;560776144;2000;1;0;Rare;Standard;1000;"Расписанная руна (Уничтожено зданий)";D2D2D2;1464323469;133
230751403;560776833;2500;4;0;Rare;Standard;1000;"Расписанная руна (Помощи)";D2D2D2;1464335059;376
230751403;560777005;500;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464346034;506
230751403;560777451;1900;1;0;Rare;Standard;1000;"Расписанная руна (Богоподобий)";D2D2D2;1464341800;102
230751403;560778568;130;1;0;Rare;Standard;1005;"Расписанная руна (Оглушений с помощью Burrowstrike";D2D2D2;1464323828;1023
230751403;560779197;2200;1;0;Rare;Standard;1000;"Расписанная руна (Использований Recall)";D2D2D2;1464321246;446
230751403;560780345;2000;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464325938;401
230751403;560780469;645;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464330938;417
230751403;560780652;1500;1;0;Rare;Standard;1000;"Расписанная руна (Первых кровопролитий)";D2D2D2;1464325810;235
230751403;560780903;2000;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464325764;410
230751403;560781291;500;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464316564;150
230751403;560782192;4000;1;0;Rare;Standard;1005;"Расписанная руна (Побед)";D2D2D2;1464351017;97
230751403;560783668;2500;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464326036;286
230751403;560784457;2000;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464325849;401
230751403;560785362;2000;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464325724;376
230751403;560785707;1600;1;0;Rare;Standard;1000;"Расписанная руна (Нанесено урона под действием Call)";D2D2D2;1464338892;141
230751403;560785919;4000;1;0;Rare;Standard;1000;"Расписанная руна (Уничтожено зданий)";D2D2D2;1464351014;37
230751403;560786028;1000;1;0;Rare;Standard;1000;"Расписанная руна (Куплено вардов)";D2D2D2;1464316609;177
230751403;560789510;2900;1;0;Rare;Standard;1000;"Расписанная руна (Героев обезмолвлено)";D2D2D2;1464325962;469
230751403;560789524;1000;1;0;Rare;Standard;1000;"Расписанная руна (Оглушений с помощью Snowball)";D2D2D2;1464345242;864
230751403;560790148;2000;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464326089;357
230751403;560790425;500;1;0;Rare;Standard;1000;"Расписанная руна (Уничтожено зданий)";D2D2D2;1464316531;394
230751403;560790521;500;1;0;Rare;Standard;1000;"Расписанная руна (Убийств Рошана)";D2D2D2;1464346027;306
230751403;560790832;4000;1;0;Rare;Standard;1000;"Расписанная руна (Побед)";D2D2D2;1464350987;113
230751403;560792400;1800;1;0;Rare;Standard;1005;"Расписанная руна (Вылечено с помощью Mist Coil)";D2D2D2;1464325703;367
230751403;560792880;500;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464316558;150
230751403;560793618;1500;1;0;Rare;Standard;1000;"Расписанная руна (Убийств Рошана)";D2D2D2;1464316167;118
230751403;560794006;3500;1;0;Rare;Standard;1000;"Расписанная руна (Убито Meld)";D2D2D2;1464337006;64
230751403;560794075;500;2;0;Rare;Standard;1000;"Расписанная руна (Богоподобий)";D2D2D2;1464321248;602
230751403;560794774;1036;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464329242;689
230751403;560795919;2200;1;0;Rare;Standard;1000;"Расписанная руна (Убийств Return)";D2D2D2;1464321246;210
230751403;560796124;2100;1;0;Rare;Standard;1000;"Расписанная руна (Убийств с помощью Battle Hunger)";D2D2D2;1464326071;159
230751403;560798528;500;1;0;Rare;Standard;1000;"Расписанная руна (Уничтожено зданий)";D2D2D2;1464316575;394
230751403;560800946;3500;1;0;Rare;Standard;1000;"Расписанная руна (Мульти-убийств прорубающей атакой)";D2D2D2;1464337006;2173
230751403;560801458;1000;1;0;Rare;Standard;1000;"Расписанная руна (Dust на героях)";D2D2D2;1464325602;139
230751403;560801659;2000;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464310106;394
230751403;560802919;500;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464346037;252
230751403;560803187;400;1;0;Rare;Standard;1000;"Расписанная руна (Побед)";D2D2D2;1464327828;1053
230751403;560803220;900;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464326021;192
230751403;560808654;351;1;0;Rare;Standard;1000;"Расписанная руна (Использований Recall)";D2D2D2;1464314475;2795
230751403;560811974;1000;1;0;Rare;Standard;1000;"Расписанная руна (Использований Recall)";D2D2D2;1464345246;508
230751403;560813949;500;3;0;Rare;Standard;1000;"Расписанная руна (Двойных убийств ракетами)";D2D2D2;1464321247;232
230751403;560817285;500;1;0;Rare;Standard;1000;"Расписанная руна (Куплено вардов)";D2D2D2;1464316533;282
230751403;560819903;1900;2;0;Rare;Standard;1000;"Расписанная руна (Оглушений Paralyzing Cask)";D2D2D2;1464326203;186
230751403;560823015;343;2;0;Rare;Standard;1000;"Расписанная руна (Focus Fire по строениям)";D2D2D2;1464309281;1309
230751403;560829165;800;3;0;Rare;Standard;1000;"Расписанная руна (Двойных убийств Static Remnant)";D2D2D2;1464321233;189
230751403;560829832;2500;1;0;Rare;Standard;1000;"Расписанная руна (Chronosphere на 2+ героях)";D2D2D2;1464335505;62
230751403;560831499;1000;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464326034;171
230751403;560832271;593;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464315871;1256
230751403;560840082;2200;1;0;Rare;Standard;1000;"Расписанная руна (Уничтожено казарм)";D2D2D2;1464341142;57
230751403;560840175;900;1;0;Rare;Standard;1000;"Расписанная руна (Убийств с помощью Lucent Beam)";D2D2D2;1464325718;197
230751403;560842110;2000;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464325960;400
230751403;560847678;500;1;0;Rare;Standard;1000;"Расписанная руна (Dust на героях)";D2D2D2;1464316557;526
230751403;560848066;1000;1;0;Rare;Standard;1000;"Расписанная руна (Первых кровопролитий)";D2D2D2;1464316613;177
230751403;560850578;500;1;0;Rare;Standard;1000;"Расписанная руна (Уничтожено зданий)";D2D2D2;1464346019;292
230751403;560852135;14900;1;0;Rare;Standard;1005;"Расписанная руна (Убийств с помощью Eclipse)";D2D2D2;1464318870;9
230751403;560852170;16600;1;0;Rare;Standard;1005;"Расписанная руна (Убийств с помощью Lucent Beam)";D2D2D2;1464318785;16
230751403;560857093;1036;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464324013;843
230751403;560858847;4000;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464350987;38
230751403;560865959;2200;1;0;Rare;Standard;1000;"Расписанная руна (Убийств с помощью Battle Hunger)";D2D2D2;1464341111;151
230751403;560867543;3200;1;0;Rare;Standard;1000;"Расписанная руна (Помощи с Warcry)";D2D2D2;1464334996;48
230751403;560868932;3500;1;0;Rare;Standard;1000;"Расписанная руна (Сыграно матчей)";D2D2D2;1464325815;366
230751403;560888290;1000;1;0;Rare;Standard;1000;"Расписанная руна (Waning Rift по 3 героям)";D2D2D2;1464325727;130
230751403;560892058;4600;1;0;Rare;Standard;1000;"Расписанная руна (Убито Illusory Orb)";D2D2D2;1464326528;31
230751403;560902296;2000;1;0;Rare;Standard;1000;"Расписанная руна (Помощи с Warcry)";D2D2D2;1464333070;1000
230751403;560902963;1091;2;0;Rare;Standard;1000;"Расписанная руна (Ударов с ультом)";D2D2D2;1464314183;1434
230751403;560904597;3300;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464309894;238
230751403;560915578;3500;1;0;Rare;Standard;1000;"Расписанная руна (Сыграно матчей)";D2D2D2;1464325739;390
230751403;560931664;2200;1;0;Rare;Standard;1000;"Расписанная руна (Chronosphere на 2+ героях)";D2D2D2;1464340318;62
230751403;560932643;593;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464315868;1216
230751403;560939407;1500;2;0;Rare;Standard;1000;"Расписанная руна (Убийств с помощью Battle Hunger)";D2D2D2;1464325818;139
230751403;560941259;2500;1;0;Rare;Standard;1000;"Расписанная руна (Убито врагов при смерти)";D2D2D2;1464340443;94
230751403;560942422;500;1;0;Rare;Standard;1000;"Расписанная руна (Установлено вардов)";D2D2D2;1464333060;302
230751403;560954603;1000;1;0;Rare;Standard;1000;"Расписанная руна (Убито в Chronosphere)";D2D2D2;1464326098;75
230751403;560958372;16500;1;0;Rare;Standard;1000;"Расписанная руна (Уничтожено башен)";D2D2D2;1464320228;5
230751403;560962920;3000;1;0;Rare;Standard;1000;"Расписанная руна (Сыграно матчей)";D2D2D2;1464333876;463
230751403;560990039;5000;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464350989;136
230751403;560998911;2100;1;0;Rare;Standard;1000;"Расписанная руна (Убийств с помощью Battle Hunger)";D2D2D2;1464325964;97
230751403;561001626;500;1;0;Rare;Standard;1000;"Расписанная руна (Уничтожено башен)";D2D2D2;1464316613;526
230751403;561004862;1500;1;0;Rare;Standard;1000;"Расписанная руна (Помощи)";D2D2D2;1464325956;571
230751403;561009866;2500;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464341038;306
230751403;561012195;3500;1;0;Rare;Standard;1000;"Расписанная руна (Сыграно матчей)";D2D2D2;1464325713;366
230751403;561016703;299;1;0;Rare;Standard;1000;"Расписанная руна (Убийств с помощью Ancient Seal)";D2D2D2;1464305405;1719
230751403;561018043;1000;1;0;Rare;Standard;1000;"Расписанная руна (Разрушений с помощью Exorcism)";D2D2D2;1464325612;294
230751403;561026489;2153;1;1;Rare;Standard;1000;"Расписанная руна (Убийств с помощью Mist Coil)";D2D2D2;1464316805;386
230751403;561026930;2900;1;0;Rare;Standard;1000;"Расписанная руна (Богоподобий)";D2D2D2;1464341848;67
230751403;561035800;2500;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464326034;290
230751403;561036246;1000;1;0;Rare;Standard;1000;"Расписанная руна (Waning Rift по 3 героям)";D2D2D2;1464325603;163
230751403;561037562;1999;2;0;Rare;Standard;1000;"Расписанная руна (Убито Assassination)";D2D2D2;1464325557;151
230751403;561043331;2500;1;0;Rare;Standard;1000;"Расписанная руна (Убийств)";D2D2D2;1464325962;396
